Raven's Cry,0.01,0,PS4
Call of Juarez,0.01,0,PC
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,0,0.01,PS2
Unreal Tournament 2003,0.01,0,PC
Neverwinter Nights 2: Mask of the Betrayer,0.01,0,PC
Mortal Kombat: Tournament Edition,0,0,GBA
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,0,0,XB
Diary Girl,0,0,DS
Shitsuji ga Aruji o Erabu Toki,0,0.01,PSV
Rayman Raving Rabbids,0.01,0,PC
War for the Overworld,0.01,0,PC
World Poker Tour,0,0,GBA
Best Of Tests,0,0,DS
Infinite Stratos 2: Love and Purge,0,0.01,PSV
Honda ATV Fever,0,0,DS
Umihara Kawase Jun: Second Edition Kanzenban,0,0.01,DS
50 Classic Games,0.01,0,3DS
Psycho-Pass,0,0.01,XOne
Fab 5 Soccer,0,0,DS
Destiny Links,0,0.01,DS
Egg Mania: Eggstreme Madness,0,0,XB
Pro Angler Moves,0,0,PS3
WRC: FIA World Rally Championship,0.01,0,PC
Sakura Sakura: Haru Urara,0,0.01,PSP
Rocksmith 2014 Edition Remastered,0,0,XOne
Uta no * Prince-Sama: Sweet Serenade,0,0.01,PSP
Higurashi no Naku Koro ni Iki,0,0.01,PS3
The Legend of Heroes: Trails in the Sky Third Chapter,0,0.01,PS3
Road Trip: Shifting Gears,0,0,GBA
Rewrite,0,0.01,PSV
Darksiders: Warmastered Edition,0,0,XOne
Major Dream: Major Wii Nagero! Gyroball!!,0,0.01,Wii
"Iza, Shutsujin! Koisen",0,0.01,PSP
Grand Theft Auto III,0.01,0,PC
Hiiro no Kakera: Shin Tamayori Hime Denshou,0,0.01,PS2
Datenshi no Amai Yuuwaku x Kaikan Phrase,0,0.01,DS
Grooverider: Slot Car Thunder,0,0,XB
Super PickUps,0,0,Wii
Bakumatsu Koihana: Shinsengumi DS,0,0.01,DS
Digger Simulator,0.01,0,PC
Miyako: Awayuki no Utage,0,0.01,PSP
LifeSigns: Surgical Unit,0.01,0,DS
Konami Classics Vol. 2,0,0,X360
The Technomancer,0.01,0,PC
Football Manager Live,0.01,0,PC
Aeon Flux,0,0,XB
Marginal #4: Idol of Supernova,0,0.01,PSV
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,0,0.01,DS
Kana: Imouto,0,0.01,PSP
Rock N' Roll Racing,0,0.01,SNES
Impossible Creatures,0.01,0,PC
Serious Sam II,0.01,0,PC
Football Academy,0.01,0,DS
GoGo's Crazy Bones,0.01,0,DS
Norn + Nonette: Last Era,0,0.01,PSV
Nodame Cantabile,0,0.01,PS2
Games Around the World,0,0,DS
Hitotsu Tobashi Renai V,0,0.01,PSV
Blitzkrieg 2 Anthology,0.01,0,PC
DoDonPachi Saidaioujou,0,0.01,X360
Last Escort: Club Katze,0,0.01,PS2
Fuuraiki 3,0,0.01,PSV
Phantasy Star Online 2 Episode 4: Deluxe Package,0,0.01,PSV
1/2 Summer +,0,0.01,PSP
Winning Post 7 Maximum 2008,0,0.01,PS3
SBK09 Superbike World Championship,0.01,0,PS3
Tears to Tiara: Kakan no Daichi Portable,0,0.01,PSP
Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,0,0.01,DS
Ninja Gaiden Sigma 2,0,0.01,PSV
UEFA Champions League 2006-2007,0,0,PSP
Monster Rancher Advance 2,0,0,GBA
Big Hero 6: Battle in the Bay,0.01,0,3DS
Dr. Slump & Arale-Chan,0,0.01,DS
Madden NFL 13,0.01,0,PS3
Umineko no Naku Koro ni Portable 1,0,0.01,PSP
Festa!! Hyper Girls Party,0,0.01,PS2
Geten no Hana: Yume Akari,0,0.01,PSP
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,0,0.01,DS
Vanark,0.01,0,PS
Game Book DS: Sword World 2.0,0,0.01,DS
WTA Tour Tennis,0,0,XB
Fernbus Simulator,0.01,0,PC
Furious Karting,0,0,XB
IL-2 Sturmovik,0.01,0,PC
NHL 16,0.01,0,PS3
Pet Shop Monogatari DS 2,0,0.01,DS
Monkey Madness: Island Escape,0,0,DS
Chokkan! Asonde Relaxuma,0,0.01,DS
Hot Wheels: Stunt Track Challenge / World Race,0,0,GBA
Minna no Conveni,0,0.01,DS
Accel World: Kasoku no Chouten,0,0.01,PSP
Azure Striker Gunvolt: Striker Pack,0,0.01,3DS
SoulCalibur Legends (JP sales),0,0.01,Wii
Theatre Of War,0.01,0,PC
Izumo 2,0,0.01,PS2
Entaku no Seito: Students of Round,0,0.01,X360
Bratz: Forever Diamondz,0.01,0,PS2
Smiley World: Island Challenge,0,0,DS
PC Engine Best Collention: Ginga Ojousama Densetsu Collection,0,0.01,PSP
Isshoni Gohan. Portable,0,0.01,PSP
King of Fighters 2002: Unlimited Match Tougeki Ver.,0,0.01,PS2
Hanayamata: Yosakoi Live,0,0.01,PSV
Malice,0,0,XB
htoL#NiQ: The Firefly Diary,0,0.01,PSV
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,0,0.01,DS
Virtua Tennis 3,0.01,0,PC
Wallace & Gromit: Curse of the Were-Rabbit,0,0,XB
Worms: WMD,0,0,XOne
Ouka Sengoku Portable,0,0.01,PSP
Shepherd's Crossing,0,0.01,PSP
The Book of Unwritten Tales 2,0.01,0,WiiU
Dark Parables: The Exiled Prince,0.01,0,PC
Tactics Layer: Ritina Guard Senki,0,0.01,DS
Hyakka Yakou,0,0.01,PSV
San-X Character Channel: All-Star Daishuugou!,0,0.01,DS
Fuun Shinsengumi Bakumatsuden Portable,0,0,PSP
Doki-Doki Universe,0.01,0,PSV
Sega Golf Club: Miyazato San Kyoudai Naizou,0,0.01,PS3
Rozen Maiden: Gebetgarten,0,0.01,PS2
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,0,0.01,PSV
Homeworld Remastered Collection,0.01,0,PC
Princess Arthur,0,0.01,PSP
Brain Exercise With Dr. Kawashima,0.01,0,PC
Sherlock Holmes: The Devil's Daughter,0.01,0,PC
Sakura-Sou no Pet na Kanojo,0,0.01,PSP
Fatal Fury: Battle Archives Volume 2 (JP sales),0,0.01,PS2
Toro to Morimori,0,0.01,PS3
Tantei Jinguuji Saburo: Hai to Diamond,0,0.01,PSP
Satisfashion,0,0,Wii
Truck Racer,0.01,0,Wii
Metal Slug Anthology,0,0.01,PS2
Shorts,0,0,DS
K-1 Grand Prix,0.01,0,PS
Rave Master: Special Attack Force!,0,0,GBA
Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,0,0.01,PS2
Casper,0,0,GBA
AKB1/48: Idol to Guam de Koishitara...,0,0.01,X360
Adventure Time: The Secret of the Nameless ,0,0,X360
Football Manager 2005,0.01,0,PC
Hakuoki: Reimeiroku DS,0,0.01,DS
BattleForge,0.01,0,PC
Turbo Trainz,0.01,0,Wii
Ro-Kyu-Bu! Secret Photo Op,0,0.01,PSV
Barbie and Her Sisters Puppy Rescue,0.01,0,WiiU
Caladrius,0,0.01,X360
Duel Love: Koisuru Otome wa Shouri no Megami,0,0.01,DS
Super Robot Monkey Team: Game Boy Advance Video Volume 1,0,0,GBA
Freekstyle,0,0,GBA
Mystery Legends: Beauty and the Beast,0.01,0,PC
Tomoyo After: It's a Wonderful Life CS Edition,0,0.01,PS2
Bunmei Kaika: Aoiza Ibunroku Saien,0,0.01,PSP
Groovin' Blocks,0,0,Wii
Aa Megami-samaa,0,0.01,PS2
Rail Simulator,0.01,0,PC
Banjo-Kazooie,0.01,0,X360
Monster High: New Ghoul in School,0.01,0,Wii
Bakumatsu Rock,0,0.01,PSP
Prototype: Biohazard Bundle,0,0,XOne
Far East of Eden II: Manji Maru,0,0.01,DS
Family Jockey,0,0.01,Wii
Spider-Man: Friend or Foe,0,0,PC
Thunder Alley,0,0,GBA
Resistance Dual Pack,0.01,0,PS3
BlazBlue: Calamity Trigger,0.01,0,PC
Nyaruko-San: Nafushigatai Game no You na Mono,0,0.01,PSV
Agatha Christie's The ABC Murders,0,0,XOne
Samurai Warriors: Sanada Maru,0,0.01,PSV
Sengoku Basara 2 Heroes,0,0.01,Wii
Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,0,0.01,PS2
Victory Spike,0,0.01,PS
Harry Potter and the Chamber of Secrets,0.01,0,PC
Double Sequence: The Q-Virus Invasion,0,0,DS
Brothers in Arms: Furious 4,0,0,X360
MXGP 2,0.01,0,PC
Densetsu no Yuusha no Densetsu: Legendary Saga,0,0.01,PSP
Hi Hi Puffy AmiYumi: The Genie & the Amp,0,0,DS
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,0,0.01,PS2
Order Up!!,0.01,0,3DS
Marvel: Ultimate Alliance,0,0,PC
Dance with Devils,0,0.01,PSV
Battle Worlds: Kronos,0.01,0,PC
Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,0,0.01,PSP
Kao the Kangaroo,0,0,GBA
Jewel Quest II,0.01,0,PC
Builder's Block,0,0,PS
Seisou no Amazones,0,0.01,3DS
Mahjong Taikai IV,0,0.01,PS3
F.E.A.R. Perseus Mandate,0,0,PC
Farming Simulator 15 Expansion Pack,0.01,0,PC
Lumo,0.01,0,PSV
Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,0,0.01,PSV
Agarest Senki: Re-appearance,0,0.01,PS3
Military History: Commander - Europe at War,0.01,0,DS
Ultraman Fighting Evolution 0,0,0.01,PSP
Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,0,0.01,DS
Deus Ex,0.01,0,PC
Aquaman: Battle for Atlantis,0,0,GC
Jinsei Game Q DS: Shouwa no Dekigoto,0,0.01,DS
Strider (2014),0,0.01,PS3
Doraemon Wii: Himitsu Douguou Ketteisen!,0,0.01,Wii
Goku Makaimura Kai,0,0.01,PSP
No Fate! Only the Power of Will,0,0.01,X360
Captain Morgane and the Golden Turtle,0.01,0,Wii
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,0,0.01,PS3
PDC World Championship Darts 2009,0.01,0,Wii
Crows: Burning Edge,0,0.01,PS4
Simple DS Series Vol. 41: The Bakudan Shori-Han,0,0.01,DS
Nitroplus Blasterz: Heroines Infinite Duel,0,0.01,PS3
Kurogane Kaikitan,0,0.01,PSV
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,0,0.01,PS2
"Hanayaka Kana, Ware ga Ichizoku",0,0.01,PSP
Mamoru-kun wa Norowarete Shimatta!,0,0.01,X360
Myself; Yourself,0,0.01,PS2
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,0,0.01,PSP
Chaos;Head Noah,0,0.01,PSV
Curse of the Amsterdam Diamond,0.01,0,DS
PDC World Championship Darts 2008,0,0,PSP
Dokuro,0,0.01,PSV
Starry ? Sky: After Autumn,0,0.01,PSP
Dragon Quest X: All in One Package,0,0.01,WiiU
Tiger Woods PGA Tour 2005,0.01,0,PC
Slide Adventure: Mag Kid,0,0.01,DS
My Little Baby,0.01,0,DS
Smuggler's Run,0,0,GBA
Jan Sangoku Musou,0,0.01,PS2
Brothers Conflict: Precious Baby,0,0.01,PSV
Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,0,0.01,PS2
Fatal Fury: Battle Archives Volume 1 (JP sales),0,0.01,PS2
Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,0,0.01,PS2
Kamaitachi no Yoru 2: Tokubetsu Hen,0,0.01,PSP
CT Special Forces 2: Back in the Trenches,0,0,GBA
Durarara!! Relay,0,0.01,PSV
Root Double: Before Crime After Days,0,0.01,X360
ef - a fairy tale of the two.,0,0.01,PS2
Sonic & All-Stars Racing Transformed,0.01,0,PC
FairlyLife: MiracleDays,0,0.01,PSP
Goat Simulator,0.01,0,XOne
Death Connection Portable,0,0.01,PSP
Surf's Up,0,0,GC
Rainbow Islands: Revolution,0,0,PSP
TimeShift,0,0,PC
Rakushou! Pachi-Slot Sengen 4,0,0.01,PS2
Chaos;Child,0,0.01,PS4
Moe Moe 2-Ji Daisenryaku 2,0,0.01,PSP
Tsuyo Kiss 3 Portable,0,0.01,PSP
Championship Manager 2010,0.01,0,PC
Moto Racer Advance,0,0,GBA
Dynasty Warriors: Eiketsuden,0,0.01,PSV
Duel Masters: Shadow of the Code,0,0,GBA
Freaky Flyers,0,0,GC
The Chronicles of Riddick: Assault on Dark Athena,0.01,0,PC
Happy Dance Collection,0,0.01,Wii
Army Men: Air Combat - The Elite Missions,0,0,GC
Rally Championship,0,0,GC
Binary Star,0,0.01,PSV
Conflict: Denied Ops,0.01,0,PC
Legend of Kay Anniversary,0.01,0,WiiU
Musou Tourou,0,0.01,PSP
Gakuen Hetalia,0,0.01,DS
Really? Really! DS,0,0.01,DS
Daiya no Kuni no Alice: Wonderful Mirror World,0,0.01,PSP
FlatOut: Ultimate Carnage,0.01,0,PC
Touch Detective 3: Does Funghi Dream of Bananas?,0,0.01,3DS
Battlestations: Midway,0.01,0,PC
Mario vs. Donkey Kong: Tipping Stars,0,0.01,WiiU
Tringo,0,0,GBA
Jam Sessions: Sing and Play Guitar (jp sales),0,0.01,DS
Cities: Skylines Snowfall,0.01,0,PC
RalliSport Challenge(JP sales),0,0.01,XB
Ultraman Fighting Evolution 3,0,0.01,PS2
Rondo of Swords (jp sales),0,0.01,DS
Element Hunter,0,0.01,DS
R.B.I. Baseball 2016,0,0,PS4
Greg Hastings' Tournament Paintball Max'd,0,0,PS2
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,0,0.01,PSP
Whac-A-Mole,0,0,GBA
Nakayoshi All-Stars: Mezase Gakuen Idol,0,0.01,DS
Kamigami no Asobi InFinite,0,0.01,PSV
Fullmetal Alchemist: Prince of the Dawn,0,0.01,Wii
H2O+: Footprints in the Sand,0,0.01,PS2
Grooverider: Slot Car Thunder,0,0,GC
Fashionable Puppy: Oshare na Koinu DS,0,0.01,DS
Sekirei: Mirai Kara no Okurimono,0,0.01,PS2
Ultimate Board Game Collection,0,0,PS2
The Humans: Meet the Ancestors!,0,0,DS
Jambo! Safari Animal Rescue,0,0,DS
Dinotopia: The Sunstone Odyssey,0,0,XB
Dungeons & Dragons: Neverwinter Nights - Complete,0,0,PC
Idol Janshi Suchie-Pai IV,0,0.01,PS2
Natsuzora no Monologue,0,0.01,PSP
Kenka Banchou Portable,0,0.01,PSP
The Train Giant,0.01,0,PC
Inversion,0,0,PC
Monster Jam,0,0,PC
Turbo: Super Stunt Squad,0.01,0,X360
Ishin Renka: Ryouma Gaiden,0,0.01,PSP
NHL 2K7,0,0,XB
Act of Aggression,0.01,0,PC
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,0,0.01,PSP
Powerdrome,0,0,XB
Fallout Anthology,0.01,0,PC
Monster Bomber,0,0,DS
Hakuouki: Shinsengumi Kitan,0,0,PS3
Fate/kaleid liner Prisma Illya,0,0.01,3DS
Young Justice: Legacy,0.01,0,X360
Wand of Fortune,0,0.01,PS2
Arabians Lost: The Engagement on Desert,0,0.01,PSP
TrackMania Turbo,0.01,0,PC
Minds and Mystery: 5 Game Pack,0.01,0,PC
S.Y.K: Shinsetsu Saiyuuki Portable,0,0.01,PSP
Cross Edge Dash,0,0.01,X360
"Crouching Tiger, Hidden Dragon",0,0,XB
Meru Purana,0,0.01,PS
Fullmetal Alchemist: Trading Card Game,0,0,DS
Super Bubble Pop,0,0,XB
Gobliiins 4,0.01,0,PC
Akatsuki no Amaneka to Aoi Kyojin,0,0.01,PSP
Myst,0.01,0,PSP
John Daly's ProStroke Golf,0,0,X360
Chaos;Child,0,0.01,PS3
Darkened Skye,0,0,GC
Sakura-Sou no Pet na Kanojo,0,0.01,PSV
Cartoon Network Battle Crashers,0,0,3DS
Wand of Fortune: Mirai e no Prologue,0,0.01,PS2
Nova Usagi no Game de Ryuugaku!? DS,0,0.01,DS
Heart no Kuni no Alice,0,0.01,PSP
San-X: Chara Sagashi Land,0,0.01,DS
Petz: Hamsterz Life 2,0,0,GBA
Juiced 2: Hot Import Nights,0.01,0,PC
Poker for Dummies,0.01,0,PC
Super Dungeon Bros,0,0,PS4
Command & Conquer Renegade,0.01,0,PC
Memories Off,0,0.01,PSP
Tenchu San Portable,0,0.01,PSP
Pippa Funnell 2: Farm Adventures,0.01,0,DS
Ride,0.01,0,X360
Vitamin X,0,0.01,PS2
The Wild West,0,0,DS
thinkSMART: Chess for Kids,0,0,DS
Saint Seiya Omega: Ultimate Cosmo,0,0.01,PSP
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,0,0.01,PS4
Dungeon Explorer: Warriors of Ancient Arts,0,0,PSP
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",0,0.01,PS3
Sherlock Holmes: The Devil's Daughter,0,0,PS4
Root Letter,0,0.01,PS4
River City Ransom SP,0,0.01,3DS
Aladdin Magic Racer,0,0,Wii
Shin Hayarigami 2,0,0.01,PS4
Teenage Mutant Ninja Turtles (3DS),0,0,3DS
Time Leap,0,0.01,X360
The Godfather (JP sales),0,0.01,X360
World Heroes Anthology,0,0.01,PS2
Ride 2,0.01,0,XOne
Ride 2,0.01,0,PC
Art Academy: Home Studio,0,0.01,WiiU
th!nk Logic Trainer,0,0,Wii
Colin McRae Rally 04,0.01,0,PC
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",0,0.01,DS
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,0,0.01,DS
Routes PE,0,0.01,PS2
Railfan,0,0.01,PS3
SoniPro,0,0.01,3DS
Rugby World Cup 2015,0.01,0,PC
Akatsuki no Goei Trinity,0,0.01,PSP
Tropico 3: Gold Edition,0.01,0,PC
ESPN NBA 2Night 2002,0,0,XB
Virtua Quest,0,0,GC
Icewind Dale II,0.01,0,PC
Golden Time: Vivid Memories,0,0.01,PSV
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,0,0.01,PSP
Dungeons 2,0,0,PS4
Tenjin Ranman: Happy GO Lucky!!,0,0.01,PSP
Pro Evolution Soccer 2010,0.01,0,PC
Hoshigami: Ruining Blue Earth Remix,0,0.01,DS
Carmageddon: Max Damage,0,0,PS4
Getsuei Gakuen: kou,0,0.01,PSV
Alone in the Dark,0.01,0,PC
Rugby League Live 3,0.01,0,XOne
The Cages: Pro Style Batting Practice,0,0,Wii
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,0,0.01,PSV
Hotel Giant DS,0.01,0,DS
Clive Barker's Jericho,0.01,0,PC
Shin Sangoku Musou 4 Special,0,0.01,X360
Grand Prix Legends,0.01,0,PC
Bullet Soul: Tama Tamashii,0,0.01,X360
G1 Jockey 4 2007,0,0.01,PS2
"Element Girl: Love, Fashion and Friends",0.01,0,DS
Heart no Kuni no Alice: Wonderful Twin World,0,0.01,PSP
Assassin's Creed Chronicles,0.01,0,XOne
Madagascar: Escape 2 Africa,0,0,PC
Wade Hixton's Counter Punch,0,0,GBA
MotoGP 14 ,0.01,0,PSV
Junjou Romanchika: Koi no Doki Doki Daisakusen,0,0.01,PS2
Sega Rally Revo,0.01,0,PC
Superstars V8 Racing,0.01,0,X360
Winning Eleven: Pro Evolution Soccer 2007,0.01,0,PC
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,0,0.01,PS3
Farming Simulator 2014,0,0,PSV
"Horse Life 4: My Horse, My Friend, My Champion",0.01,0,3DS
Heart no Kuni no Alice,0,0.01,PS2
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,0,0.01,PS2
Juggler DS,0,0.01,DS
Naruto Shippuden: Ultimate Ninja Storm Collection,0.01,0,PS3
Katekyoo Hitman Reborn! Kindan no Yami no Delta,0,0.01,Wii
Transformers: Prime,0.01,0,Wii
Amnesia Later,0,0.01,PSV
Outdoors Unleashed: Alaska 3D,0,0,3DS
Razor Freestyle Scooter,0,0,GBA
Vitamin Y,0,0.01,DS
Egg Mania: Eggstreme Madness,0,0,GC
Magicians Academy,0,0.01,PS2
Memories Off #5: Togireta Film,0,0.01,PSP
Luxor: Pharaoh's Challenge,0.01,0,DS
The Eye of Judgment: Legends,0,0.01,PSP
Exstetra,0,0.01,3DS
Lucian Bee's: Resurrection Supernova,0,0.01,PS2
King's Bounty: Armored Princess,0.01,0,PC
The Amazing Spider-Man (DS & Mobile Versions),0.01,0,PSP
Smart Boy's Winter Wonderland,0,0,DS
Captain Rainbow,0,0.01,Wii
DoDonPachi Daifukkatsu: Black Label,0,0.01,X360
Space Raiders,0,0,GC
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",0,0.01,PSV
Ishin no Arashi: Shippuu Ryuumeden,0,0.01,DS
Dengeki Gakuen RPG: Cross of Venus Special,0,0.01,DS
Muv-Luv Alternative,0,0.01,PS3
Irotoridori no Sekai: World's End Re-Birth,0,0.01,PSV
Taishou x Alice: All in One,0,0.01,PSV
Transformers: Fall of Cybertron,0,0,PC
Farming 2017 - The Simulation,0.01,0,PS4
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,0,0.01,PSP
Case Closed: One Truth Prevails,0,0.01,Wii
Slotter Mania P: Tetsuya Shinjuku vs Ueno ,0,0.01,PSP
Bomberman,0,0.01,Wii
Hitman (2016),0.01,0,XOne
Micro Machines V4,0,0,PS2
Who Wants to be a Millionaire: 2nd Edition,0.01,0,DS
Winx Club: Saving Alfea ,0.01,0,3DS
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,0,0.01,PS2
Rabbids Invasion: The Interactive TV Show,0.01,0,XOne
Unending Bloody Call,0,0.01,PSP
Saints Row: Gat out of Hell,0.01,0,XOne
Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,0,0.01,PSP
Legends of Oz: Dorothy's Return,0.01,0,3DS
Snood 2: On Vacation,0,0,GBA
The Land Before Time: Into the Mysterious Beyond,0,0,GBA
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",0,0,PC
Satomi Hakkenden: Hachi Tamanoki,0,0.01,PSP
Shinigami to Shoujo,0,0.01,PSP
Naraku no Shiro,0,0.01,PS2
Mystereet,0,0.01,PS2
Samurai Shodown: Warrios Rage,0,0,PS
Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,0,0.01,3DS
Romeo Vs. Juliet,0,0.01,PSP
Kiniro no Corda 3,0,0.01,3DS
Palais de Reine,0,0.01,PS2
Bakumatsu Rock: Ultra Soul,0,0.01,PSP
Dragon Ball Z for Kinect,0,0,X360
Legacy of Kain: Defiance,0.01,0,PC
Balloon Pop 2,0,0,3DS
National Geographic Panda (JP sales),0,0.01,DS
Codename: Panzers Complete Collection,0.01,0,PC
Xblaze: Lost Memories,0,0,PSV
Knights in the Nightmare: DHE Series Special Pack,0,0.01,DS
Trine,0.01,0,PC
DJ Max Technika Tune,0,0.01,PSV
World Snooker Championship 2007,0.01,0,X360
Norn + Nonette: Act Tune,0,0.01,PSV
Crossroad Crisis,0,0,PS
Tengai Makyo: Dai Yon no Mokushiroku,0,0.01,PSP
The Ultimate Battle of the Sexes,0,0,Wii
Karnaaj Rally,0,0,GBA
Akatsuki no Goei Trinity,0,0.01,PS3
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,0,0.01,PS2
Sébastien Loeb Rally Evo,0.01,0,XOne
The Amazing Spider-Man 2 (2014),0.01,0,PC
Style Book: Cinnamoroll,0,0.01,DS
SBK Superbike World Championship,0,0,PSP
The Treasures of Mystery Island 3 Pack - Save Mystery Island!,0,0,PC
Blazer Drive,0,0.01,DS
Deal or No Deal,0.01,0,PC
Onigokko! Portable,0,0.01,PSP
Tour de France 2014,0.01,0,PS3
WSC REAL 09: World Snooker Championship,0.01,0,PS3
Hospital Tycoon,0.01,0,PC
Hoshizora no Comic Garden,0,0.01,DS
Hirameki Action: Chibikko Wagyan no Daiki na Bouken,0,0.01,DS
Rugby Challenge 3,0.01,0,XOne
Eve: Burst Error R,0,0.01,PSV
ZombiU,0.01,0,XOne
Time Travelers,0,0.01,PSP
Metal Gear Solid HD Edition,0,0.01,X360
Mushi Bugyou,0,0.01,3DS
Real Crimes: The Unicorn Killer,0.01,0,DS
Agatha Christie: Peril at End House,0.01,0,PC
The Rise of the Argonauts,0.01,0,PC
Fast Racing Neo ,0.01,0,WiiU
Nintendogs and Cats Golden Retriever and New Friends,0.01,0,3DS
Ben 10 Omniverse 2,0.01,0,X360
Summer Athletics,0.01,0,PC
Imagine Figure Skater (JP sales),0,0.01,DS
Dramatical Murder Re:code,0,0.01,PSV
Driving Simulator 2011,0.01,0,PC
Hyakki Yagyou Kaidan Romance,0,0.01,PSP
Prison Architect,0,0,XOne
Bookworm Deluxe,0,0,PC
Hakuoki: Reimeiroku - Omouhase Kara,0,0.01,PSV
E.T. The Extra-Terrestrial,0,0,GBA
Mahou Sensei Negima!? Neo-Pactio Fight!!,0,0.01,Wii
Sweet Honey Coming,0,0.01,PS2
Psychic Detective,0,0,PS
Hanasaku Manimani,0,0.01,PSV
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,0,0.01,3DS
Super Robot Taisen: Original Generation,0,0,GBA
Sugar + Spice! Anoko no Suteki na Nanimokamo,0,0.01,PS2
Kanokon: Esuii,0,0.01,PS2
Metal Gear Solid V: The Definitive Experience,0,0,XOne
Mortal Kombat: Deadly Alliance,0,0,GBA
Tsukigime Ranko's Longest Day,0.01,0,PS3
Original Frisbee Disc Sports: Ultimate & Golf,0,0,DS
G1 Jockey 4 2008,0,0,PS3
Aikatsu Stars! My Special Appeal,0,0.01,3DS
End of Nations,0,0,PC
XI Coliseum,0,0.01,PSP
Kyoukai no Shirayuki,0,0.01,PSV
Worms 2,0.01,0,PC
Grisaia no Kajitsu: La Fruit de la Grisaia,0,0.01,PSP
Scarlett: Nichijou no Kyoukaisen,0,0.01,PS2
7'scarlet,0,0.01,PSV
Help Wanted: 50 Wacky Jobs (jp sales),0,0.01,Wii
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,0,0.01,Wii
Neo Angelique Special,0,0.01,PSP
Outdoors Unleashed: Africa 3D,0,0,3DS
Real Rode,0,0.01,PS2
Pony Friends 2,0.01,0,PC
Dynasty Warriors: Eiketsuden,0,0.01,PS3
Metal Gear Solid V: Ground Zeroes,0.01,0,PC
PGA European Tour,0,0,N64
Carmageddon 64,0,0,N64
Planet Monsters,0,0,GBA
Breach,0,0,PC
Bust-A-Move 3000,0,0,GC
Mega Brain Boost,0,0,DS
The Longest 5 Minutes,0,0.01,PSV
Mezase!! Tsuri Master DS,0,0.01,DS
Eiyuu Densetsu: Sora no Kiseki Material Collection Portable,0,0.01,PSP
STORM: Frontline Nation,0.01,0,PC
Strawberry Nauts,0,0.01,PSV
Plushees,0,0,DS
15 Days,0.01,0,PC
Men in Black II: Alien Escape,0,0,GC
Aiyoku no Eustia,0,0.01,PSV
Woody Woodpecker in Crazy Castle 5,0,0,GBA
SCORE International Baja 1000: The Official Game,0,0,PS2
Samurai Warriors: Sanada Maru,0,0.01,PS3
LMA Manager 2007,0.01,0,X360
Haitaka no Psychedelica,0,0.01,PSV
Spirits & Spells,0,0,GBA
Winning Post 8 2016,0,0.01,PSV
Winning Post 8 2016,0,0.01,PSV
Grand Theft Auto V,9.71,0.6,PS4
Call of Duty: Black Ops 3,6.05,0.41,PS4
Red Dead Redemption 2,6.21,0.21,PS4
Call of Duty: WWII,6.21,0.4,PS4
FIFA 18,8.64,0.15,PS4
FIFA 17,7.95,0.12,PS4
Uncharted (PS4),3.93,0.21,PS4
Spider-Man (PS4),3.39,0.32,PS4
Call of Duty: Infinite Warfare,3.83,0.19,PS4
